IDENTITY,AMOUNT,%,TOKEN TO RECEIVE
0x1dfaf006ac01eeff60f3dac4b9947f36538d37c0,11,0.0002965199342264873,0.2965199342264873
0x8dd6c79db4467f557a7135beb2c599c6846ea590,70,0.0018869450359867376,1.8869450359867377
0xf905660d67df234d0ba79af95ceaef07fff48fe0,608,0.016389465455427663,16.389465455427665
0x86f951adb15bb4a3371f03692c468fcf7104b8d3,224,0.00603822411515756,6.0382241151575595
0xe90eb9f5d781a8f351bf3fc6ead5387bed55c00e,158,0.004259104509798636,4.259104509798636
0x82da8d997be894b6ec93f447152d276fe746084c,30,0.0008086907297086017,0.8086907297086018
0xae30cb4d07916e25ddc6b3fe385a7980112d41d7,213,0.0057417041809310725,5.741704180931072
0x30d6feaf5cc6aa7dc2a33a993303e54ae193ffd0,337,0.009084292530393293,9.084292530393293
0x5da27138c751e76e1af4ab8963c7926f5b4275f4,445,0.01199557915734426,11.99557915734426
0xee81a01acd8a84d4261ee7b9dca53122a0972144,434,0.011699059223117772,11.699059223117771
0xeebb53d4bf978786619e568d6c2f96987bcb450d,86,0.0023182467584979918,2.3182467584979918
0x47a4a0e175ecfef806f4bb117ee3a895142b6f73,581,0.015661643798689923,15.661643798689923
0x3cfee0927eab897c0ed9e93ab5a43eaa4fbce5a0,287,0.007736474647545624,7.736474647545624
0x4bb3b9e33ad8c9c69d16c17c0ed7f127963a8efe,2986,0.08049168396366282,80.49168396366282
0x74d8e65c9d7c0815e1c774c6134a7cf72077b73b,2046,0.055152707766126643,55.152707766126646
0xaac0d91110cd261ee10da5891a37bebd3bd7c5b8,101,0.0027225921233522926,2.7225921233522925
0x13bb49b19fbb86c1ed7c06dd26ed66d16821b03d,292,0.007871256435830391,7.871256435830391
0xc64d1c4382b5cb467bc9415ab68fe672c92605c8,307,0.008275601800684691,8.27560180068469
0x3ed4157136c9aa76efa63fa17232aa519e71a47b,209,0.005633878750303259,5.633878750303259
0x8e8c1bd9393cb4a87044c589e222bb5c7dda105e,100,0.002695635765695339,2.6956357656953394
0x13b1bc04e066de1af3a4e5c2325d3e9619a7fd76,4,0.00010782543062781356,0.10782543062781356
0x45f5befaad54db0cad706896f755bcf5979daf1b,34,0.0009165161603364153,0.9165161603364153
0x81ddcba51702db667a32cac11d7e66295f17ff69,81,0.002183464970213225,2.1834649702132247
0xe1e9ab8b37e2cc1933684842df774224532e8169,57,0.0015365123864463433,1.5365123864463432
0xf17990e80c104a2c279b2aea826b10f3965d2189,144,0.0038817155026012887,3.881715502601289
0x94bf1eb295028aa7ec415162866134abb977995b,112,0.00301911205757878,3.0191120575787798
0x9cdf742cc16f2289f2578f31cb03366dd3dd2dc6,60,0.0016173814594172035,1.6173814594172036
0xde3ce08bd359a0fdf595167ad62b0c1296e67c03,51,0.001374774240504623,1.374774240504623
0xcdbb9d33a87f9708ac10b73c43973b791698b87,1381,0.03722672992425263,37.22672992425263
0x85a7325223098ebaec543af9d7d6ee2fd2ad9c3c,1035,0.027899830174946762,27.89983017494676
0xd4cfae3aa4ec6f49f0f8606e931ff9f157fd19c8,276,0.007439954713319136,7.4399547133191355
0x960a7abb185b64d0e572ab1b68441f72b13eacc1,160,0.004313017225112543,4.313017225112543
0x41b66cfb712e82648a9bd17a4dbe516f654bc46a,331,0.008922554384451572,8.922554384451573
0x84d095f3de66ef7fda150d8fe57b649f481e0a7e,604,0.01628164002479985,16.28164002479985
0xaeb3f5c1e3c1f397da9476690d73ff5f96c556e8,336,0.00905733617273634,9.05733617273634
0xa1e5891a6f6e31f1ea23d0317fcde6369172c31,65,0.0017521632477019704,1.7521632477019704
